Taxon name,Date observed,Description,Place name,Latitude,Longitude,Tags
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;JG35-K1-AG5;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;LCP-89;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;TA18;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Subgroup_26;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Elusimicrobia;Elusimicrobia;Lineage_IIc;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Phycisphaerae;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;FGL12-B44;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;Sporichthya;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Verrucomicrobia;UA11;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus_Nitrotoga;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Acidobacteria;Subgroup_3;Elev-16S-1166;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Elev-1554;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;KD1-131;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;Candidatus_Fritschea;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;RB446;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_9;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacterium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfonema;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Aureispira;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;SHA-4;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Bryocella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Neochlamydia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;1174-901-12;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;Leptolyngbya;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;SHA-26;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Acidobacteria;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Melainabacteria;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Lentisphaerae;unclassified;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_8;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Zymophilus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Candidatus_Metachlamydia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Tetrasphaera;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Cyanobacteria;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiales_Incertae_Sedis;Candidatus_Hepatincola;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;GAL15;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;S15-21;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlorobi;Ignavibacteria;Ignavibacteriales;PHOS-HE36;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;SPOTSOCT00m83;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;unclassified;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Brevinemataceae;Brevinema;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;DUNssu371;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;B79;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11_terrestrial_group;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Parachlamydia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Blvii28_wastewater-sludge_group;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
